nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

Interrupt method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
Interrupt method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
Tight polling method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
2790, 1395, 7884, 67, 0, 0
2792, 1396, 7877, 76, 0, 0
2794, 1397, 7873, 72, 0, 0
2796, 1398, 7866, 70, 0, 0
2798, 1399, 7862, 70, 0, 0
2800, 1400, 7855, 69, 0, 0
2802, 1401, 7851, 77, 0, 0
2804, 1402, 7844, 73, 0, 0
2806, 1403, 7840, 77, 0, 0
2808, 1404, 8543, 74, 0, 0
2810, 1405, 7829, 76, 0, 0
2812, 1406, 7821, 76, 0, 0
2814, 1407, 7818, 76, 0, 0
2816, 1408, 7810, 83, 0, 0
2818, 1409, 7807, 107, 0, 0
2820, 1410, 8507, 83, 0, 0
2822, 1411, 8504, 69, 0, 0
2824, 1412, 8495, 75, 0, 0
2826, 1413, 8492, 77, 0, 0
2828, 1414, 8483, 72, 0, 0
2830, 1415, 8480, 73, 0, 0
2832, 1416, 8471, 68, 0, 0
2834, 1417, 8468, 76, 0, 0
2836, 1418, 8459, 70, 0, 0
2838, 1419, 8456, 67, 0, 0
2840, 1420, 8447, 82, 0, 0
2842, 1421, 8444, 70, 0, 0
2844, 1422, 8436, 73, 0, 0
2846, 1423, 8432, 76, 0, 0
2848, 1424, 8424, 72, 0, 0
2850, 1425, 8420, 75, 0, 0
2852, 1426, 8412, 77, 0, 0
2854, 1427, 8408, 70, 0, 0
2856, 1428, 8400, 74, 0, 0
2858, 1429, 8396, 76, 0, 0
2860, 1430, 8388, 81, 0, 0
2862, 1431, 8384, 72, 0, 0
2864, 1432, 8377, 72, 0, 0
2866, 1433, 8372, 75, 0, 0
2868, 1434, 8365, 67, 0, 0
2870, 1435, 8360, 109, 0, 0
2872, 1436, 8353, 71, 0, 0
2874, 1437, 8348, 74, 0, 0
2876, 1438, 8341, 70, 0, 0
2878, 1439, 8336, 75, 0, 0
2880, 1440, 8329, 75, 0, 0
2882, 1441, 8324, 73, 0, 0
2884, 1442, 8324, 71, 0, 0
2886, 1443, 8312, 76, 0, 0
2888, 1444, 8312, 72, 0, 0
2890, 1445, 8301, 72, 0, 0
2892, 1446, 8300, 68, 0, 0
2894, 1447, 8290, 75, 0, 0
2896, 1448, 8288, 76, 0, 0
2898, 1449, 8279, 72, 0, 0
2900, 1450, 8276, 70, 0, 0
2902, 1451, 8267, 70, 0, 0
2904, 1452, 8264, 71, 0, 0
2906, 1453, 8256, 79, 0, 0
2908, 1454, 8252, 65, 0, 0
2910, 1455, 8245, 72, 0, 0
2912, 1456, 8240, 71, 0, 0
2914, 1457, 8233, 75, 0, 0
2916, 1458, 8228, 76, 0, 0
2918, 1459, 8221, 69, 0, 0
2920, 1460, 8216, 69, 0, 0
2922, 1461, 8209, 67, 0, 0
2924, 1462, 8205, 70, 0, 0
2926, 1463, 8204, 71, 0, 0
2928, 1464, 8194, 71, 0, 0
2930, 1465, 8192, 75, 0, 0
2932, 1466, 8183, 73, 0, 0
2934, 1467, 8180, 69, 0, 0
2936, 1468, 8172, 67, 0, 0
2938, 1469, 8168, 69, 0, 0
2940, 1470, 8161, 82, 0, 0
2942, 1471, 8156, 84, 0, 0
2944, 1472, 8149, 92, 0, 0
2946, 1473, 8144, 90, 0, 0
2948, 1474, 8137, 80, 0, 0
2950, 1475, 8132, 77, 0, 0
2952, 1476, 8132, 75, 0, 0
2954, 1477, 8122, 74, 0, 0
2956, 1478, 8120, 70, 0, 0
2958, 1479, 8111, 71, 0, 0
2960, 1480, 8108, 78, 0, 0
2962, 1481, 8100, 70, 0, 0
2964, 1482, 8097, 72, 0, 0
2966, 1483, 8089, 68, 0, 0
2968, 1484, 8084, 67, 0, 0
2970, 1485, 8077, 89, 0, 0
2972, 1486, 8072, 73, 0, 0
2974, 1487, 8073, 67, 0, 0
2976, 1488, 8062, 74, 0, 0
2978, 1489, 8060, 77, 0, 0
2980, 1490, 8051, 59, 0, 0
2982, 1491, 8048, 89, 0, 0
2984, 1492, 8041, 80, 0, 0
2986, 1493, 8037, 74, 0, 0
2988, 1494, 8029, 64, 0, 0
2990, 1495, 8024, 75, 0, 0
2992, 1496, 8025, 69, 0, 0
2994, 1497, 8014, 71, 0, 0
2996, 1498, 8012, 76, 0, 0
2998, 1499, 8003, 69, 0, 0
3000, 1500, 8001, 79, 0, 0
3002, 1501, 7993, 72, 0, 0
3004, 1502, 7989, 78, 0, 0
3006, 1503, 7981, 70, 0, 0
3008, 1504, 7977, 68, 0, 0
3010, 1505, 7977, 67, 0, 0
3012, 1506, 8629, 75, 0, 0
3014, 1507, 7965, 56, 0, 0
3016, 1508, 8617, 74, 0, 0
3018, 1509, 8615, 76, 0, 0
3020, 1510, 8606, 76, 0, 0
3022, 1511, 7940, 87, 0, 0
3024, 1512, 8594, 66, 0, 0
3026, 1513, 8588, 77, 0, 0
3028, 1514, 8589, 79, 0, 0
3030, 1515, 8578, 74, 0, 0
3032, 1516, 8576, 88, 0, 0
3034, 1517, 8567, 67, 0, 0
3036, 1518, 8563, 69, 0, 0
3038, 1519, 8555, 68, 0, 0
3040, 1520, 8550, 70, 0, 0
3042, 1521, 8550, 73, 0, 0
3044, 1522, 8538, 70, 0, 0
3046, 1523, 8537, 68, 0, 0
3048, 1524, 8527, 68, 0, 0
3050, 1525, 8524, 66, 0, 0
3052, 1526, 8516, 73, 0, 0
3054, 1527, 8511, 77, 0, 0
3056, 1528, 8511, 74, 0, 0
3058, 1529, 8499, 70, 0, 0
3060, 1530, 8498, 67, 0, 0
3062, 1531, 8488, 77, 0, 0
3064, 1532, 8485, 67, 0, 0
3066, 1533, 8477, 69, 0, 0
3068, 1534, 8472, 50, 0, 0
3070, 1535, 8472, 81, 0, 0
3072, 1536, 8460, 100, 0, 0
3074, 1537, 8459, 81, 0, 0
3076, 1538, 8450, 78, 0, 0
3078, 1539, 8446, 72, 0, 0
3080, 1540, 8438, 76, 0, 0
3082, 1541, 8433, 70, 0, 0
3084, 1542, 8433, 74, 0, 0
3086, 1543, 8422, 71, 0, 0
3088, 1544, 8420, 73, 0, 0
3090, 1545, 8412, 78, 0, 0
3092, 1546, 8407, 71, 0, 0
3094, 1547, 8399, 75, 0, 0
3096, 1548, 8395, 79, 0, 0
3098, 1549, 8394, 82, 0, 0
3100, 1550, 8385, 74, 0, 0
3102, 1551, 8381, 73, 0, 0
3104, 1552, 8373, 84, 0, 0
3106, 1553, 8368, 70, 0, 0
3108, 1554, 8368, 76, 0, 0
3110, 1555, 8357, 77, 0, 0
3112, 1556, 8355, 67, 0, 0
3114, 1557, 8347, 67, 0, 0
3116, 1558, 8342, 80, 0, 0
3118, 1559, 8342, 77, 0, 0
3120, 1560, 8331, 73, 0, 0
3122, 1561, 8329, 73, 0, 0
3124, 1562, 8321, 71, 0, 0
3126, 1563, 8316, 70, 0, 0
3128, 1564, 8308, 78, 0, 0
3130, 1565, 8304, 79, 0, 0
3132, 1566, 8303, 76, 0, 0
3134, 1567, 8294, 75, 0, 0
3136, 1568, 8290, 78, 0, 0
3138, 1569, 8282, 76, 0, 0
3140, 1570, 8277, 92, 0, 0
3142, 1571, 8277, 92, 0, 0
3144, 1572, 8267, 81, 0, 0
3146, 1573, 8264, 77, 0, 0
3148, 1574, 8256, 70, 0, 0
3150, 1575, 8251, 67, 0, 0
3152, 1576, 8251, 72, 0, 0
3154, 1577, 8241, 74, 0, 0
3156, 1578, 8238, 76, 0, 0
3158, 1579, 8230, 73, 0, 0
3160, 1580, 8225, 71, 0, 0
3162, 1581, 8225, 71, 0, 0
3164, 1582, 8215, 74, 0, 0
3166, 1583, 8212, 72, 0, 0
3168, 1584, 8204, 67, 0, 0
3170, 1585, 8199, 74, 0, 0
3172, 1586, 8199, 76, 0, 0
3174, 1587, 8190, 74, 0, 0
3176, 1588, 8186, 71, 0, 0
3178, 1589, 8178, 70, 0, 0
3180, 1590, 8174, 68, 0, 0
3182, 1591, 8173, 78, 0, 0
3184, 1592, 8164, 73, 0, 0
3186, 1593, 8160, 72, 0, 0
3188, 1594, 8152, 78, 0, 0
3190, 1595, 8148, 69, 0, 0
3192, 1596, 8147, 67, 0, 0
3194, 1597, 8138, 73, 0, 0
3196, 1598, 8134, 74, 0, 0
3198, 1599, 8134, 83, 0, 0
3200, 1600, 8123, 72, 0, 0
3202, 1601, 8121, 77, 0, 0
3204, 1602, 8113, 78, 0, 0
3206, 1603, 8108, 77, 0, 0
3208, 1604, 8731, 72, 0, 0
3210, 1605, 8098, 79, 0, 0
3212, 1606, 8717, 75, 0, 0
3214, 1607, 8087, 82, 0, 0
3216, 1608, 8703, 75, 0, 0
3218, 1609, 8082, 90, 0, 0
3220, 1610, 8693, 76, 0, 0
3222, 1611, 8689, 76, 0, 0
3224, 1612, 8681, 66, 0, 0
3226, 1613, 8676, 73, 0, 0
3228, 1614, 8675, 69, 0, 0
3230, 1615, 8666, 66, 0, 0
3232, 1616, 8661, 71, 0, 0
3234, 1617, 8661, 73, 0, 0
3236, 1618, 8650, 70, 0, 0
3238, 1619, 8647, 72, 0, 0
3240, 1620, 8639, 76, 0, 0
3242, 1621, 8634, 71, 0, 0
3244, 1622, 8633, 67, 0, 0
3246, 1623, 8623, 71, 0, 0
3248, 1624, 8619, 69, 0, 0
3250, 1625, 8619, 73, 0, 0
3252, 1626, 8607, 70, 0, 0
3254, 1627, 8605, 75, 0, 0
3256, 1628, 8597, 68, 0, 0
3258, 1629, 8591, 74, 0, 0
3260, 1630, 8591, 69, 0, 0
3262, 1631, 8581, 77, 0, 0
3264, 1632, 8577, 69, 0, 0
3266, 1633, 8569, 67, 0, 0
3268, 1634, 8565, 95, 0, 0
3270, 1635, 8563, 90, 0, 0
3272, 1636, 8555, 75, 0, 0
3274, 1637, 8549, 63, 0, 0
3276, 1638, 8549, 77, 0, 0
3278, 1639, 8539, 77, 0, 0
3280, 1640, 8535, 75, 0, 0
3282, 1641, 8535, 74, 0, 0
3284, 1642, 8524, 74, 0, 0
3286, 1643, 8521, 72, 0, 0
3288, 1644, 8513, 74, 0, 0
3290, 1645, 8508, 77, 0, 0
3292, 1646, 8507, 74, 0, 0
3294, 1647, 8498, 75, 0, 0
3296, 1648, 8493, 74, 0, 0
3298, 1649, 8493, 73, 0, 0
3300, 1650, 8482, 75, 0, 0
3302, 1651, 8479, 73, 0, 0
3304, 1652, 8471, 80, 0, 0
3306, 1653, 8467, 81, 0, 0
3308, 1654, 8465, 67, 0, 0
3310, 1655, 8457, 71, 0, 0
3312, 1656, 8452, 65, 0, 0
3314, 1657, 8451, 71, 0, 0
3316, 1658, 8442, 74, 0, 0
3318, 1659, 8437, 70, 0, 0
3320, 1660, 8437, 72, 0, 0
3322, 1661, 8427, 74, 0, 0
3324, 1662, 8423, 78, 0, 0
3326, 1663, 8415, 72, 0, 0
3328, 1664, 8411, 72, 0, 0
3330, 1665, 8409, 76, 0, 0
3332, 1666, 8401, 72, 0, 0
3334, 1667, 8396, 73, 0, 0
3336, 1668, 8395, 72, 0, 0
3338, 1669, 8386, 71, 0, 0
3340, 1670, 8381, 77, 0, 0
3342, 1671, 8381, 73, 0, 0
3344, 1672, 8371, 113, 0, 0
3346, 1673, 8367, 83, 0, 0
3348, 1674, 8367, 72, 0, 0
3350, 1675, 8356, 64, 0, 0
3352, 1676, 8353, 74, 0, 0
3354, 1677, 8345, 74, 0, 0
3356, 1678, 8341, 68, 0, 0
3358, 1679, 8339, 68, 0, 0
3360, 1680, 8331, 71, 0, 0
3362, 1681, 8326, 71, 0, 0
3364, 1682, 8325, 71, 0, 0
3366, 1683, 8317, 76, 0, 0
3368, 1684, 8311, 71, 0, 0
3370, 1685, 8312, 68, 0, 0
3372, 1686, 8302, 72, 0, 0
3374, 1687, 8298, 65, 0, 0
3376, 1688, 8298, 69, 0, 0
3378, 1689, 8287, 66, 0, 0
3380, 1690, 8284, 63, 0, 0
3382, 1691, 8284, 77, 0, 0
3384, 1692, 8272, 73, 0, 0
3386, 1693, 8269, 74, 0, 0
3388, 1694, 8261, 77, 0, 0
3390, 1695, 8258, 70, 0, 0
3392, 1696, 8256, 69, 0, 0
3394, 1697, 8247, 69, 0, 0
3396, 1698, 8243, 75, 0, 0
3398, 1699, 8241, 72, 0, 0
3400, 1700, 8821, 76, 0, 0
3402, 1701, 8228, 72, 0, 0
3404, 1702, 8815, 78, 0, 0
3406, 1703, 8806, 79, 0, 0
3408, 1704, 8800, 77, 0, 0
3410, 1705, 8800, 79, 0, 0
3412, 1706, 8790, 70, 0, 0
3414, 1707, 8784, 75, 0, 0
3416, 1708, 8785, 71, 0, 0
3418, 1709, 8775, 65, 0, 0
3420, 1710, 8769, 79, 0, 0
3422, 1711, 8770, 72, 0, 0
3424, 1712, 8759, 82, 0, 0
3426, 1713, 8754, 79, 0, 0
3428, 1714, 8755, 72, 0, 0
3430, 1715, 8744, 76, 0, 0
3432, 1716, 8740, 77, 0, 0
3434, 1717, 8740, 79, 0, 0
3436, 1718, 8729, 80, 0, 0
3438, 1719, 8725, 70, 0, 0
3440, 1720, 8725, 74, 0, 0
3442, 1721, 8713, 69, 0, 0
3444, 1722, 8710, 71, 0, 0
3446, 1723, 8710, 68, 0, 0
3448, 1724, 8698, 76, 0, 0
3450, 1725, 8695, 73, 0, 0
3452, 1726, 8695, 64, 0, 0
3454, 1727, 8683, 71, 0, 0
3456, 1728, 8680, 63, 0, 0
3458, 1729, 8680, 66, 0, 0
3460, 1730, 8668, 76, 0, 0
3462, 1731, 8665, 65, 0, 0
3464, 1732, 8665, 66, 0, 0
3466, 1733, 8653, 96, 0, 0
3468, 1734, 8650, 68, 0, 0
3470, 1735, 8650, 96, 0, 0
3472, 1736, 8638, 86, 0, 0
3474, 1737, 8635, 84, 0, 0
3476, 1738, 8635, 65, 0, 0
3478, 1739, 8623, 74, 0, 0
3480, 1740, 8620, 76, 0, 0
3482, 1741, 8620, 78, 0, 0
3484, 1742, 8609, 74, 0, 0
3486, 1743, 8605, 85, 0, 0
3488, 1744, 8605, 75, 0, 0
3490, 1745, 8594, 76, 0, 0
3492, 1746, 8590, 75, 0, 0
3494, 1747, 8590, 76, 0, 0
3496, 1748, 8579, 68, 0, 0
3498, 1749, 8575, 71, 0, 0
3500, 1750, 8575, 73, 0, 0
3502, 1751, 8565, 66, 0, 0
3504, 1752, 8560, 59, 0, 0
3506, 1753, 8560, 68, 0, 0
3508, 1754, 8550, 72, 0, 0
3510, 1755, 8545, 73, 0, 0
3512, 1756, 8545, 75, 0, 0
3514, 1757, 8536, 69, 0, 0
3516, 1758, 8530, 69, 0, 0
3518, 1759, 8530, 75, 0, 0
3520, 1760, 8521, 74, 0, 0
3522, 1761, 8515, 70, 0, 0
3524, 1762, 8515, 73, 0, 0
3526, 1763, 8506, 75, 0, 0
3528, 1764, 8501, 74, 0, 0
3530, 1765, 8500, 79, 0, 0
3532, 1766, 8491, 70, 0, 0
3534, 1767, 8487, 70, 0, 0
3536, 1768, 8485, 66, 0, 0
3538, 1769, 8476, 67, 0, 0
3540, 1770, 8473, 59, 0, 0
3542, 1771, 8470, 70, 0, 0
3544, 1772, 8470, 62, 0, 0
3546, 1773, 8458, 74, 0, 0
3548, 1774, 8455, 74, 0, 0
3550, 1775, 8455, 73, 0, 0
3552, 1776, 8444, 76, 0, 0
3554, 1777, 8440, 75, 0, 0
3556, 1778, 8440, 69, 0, 0
3558, 1779, 8430, 74, 0, 0
3560, 1780, 8425, 77, 0, 0
3562, 1781, 8425, 74, 0, 0
3564, 1782, 8416, 74, 0, 0
3566, 1783, 8411, 81, 0, 0
3568, 1784, 8410, 73, 0, 0
3570, 1785, 8401, 74, 0, 0
3572, 1786, 8397, 75, 0, 0
3574, 1787, 8395, 71, 0, 0
3576, 1788, 8386, 71, 0, 0
3578, 1789, 8383, 80, 0, 0
3580, 1790, 8380, 69, 0, 0
3582, 1791, 8380, 74, 0, 0
3584, 1792, 8369, 69, 0, 0
3586, 1793, 8365, 76, 0, 0
3588, 1794, 8365, 74, 0, 0
3590, 1795, 8355, 71, 0, 0
3592, 1796, 8350, 74, 0, 0
3594, 1797, 8350, 75, 0, 0
3596, 1798, 8341, 73, 0, 0
3598, 1799, 8336, 74, 0, 0
3600, 1800, 8335, 77, 0, 0
3602, 1801, 8881, 75, 0, 0
3604, 1802, 8876, 71, 0, 0
3606, 1803, 8874, 76, 0, 0
3608, 1804, 8320, 80, 0, 0
3610, 1805, 8862, 74, 0, 0
3612, 1806, 8858, 79, 0, 0
3614, 1807, 8858, 75, 0, 0
3616, 1808, 8847, 76, 0, 0
3618, 1809, 8842, 87, 0, 0
3620, 1810, 8842, 75, 0, 0
3622, 1811, 8833, 76, 0, 0
3624, 1812, 8827, 76, 0, 0
3626, 1813, 8826, 73, 0, 0
3628, 1814, 8817, 81, 0, 0
3630, 1815, 8813, 76, 0, 0
3632, 1816, 8810, 78, 0, 0
3634, 1817, 8810, 71, 0, 0
3636, 1818, 8799, 71, 0, 0
3638, 1819, 8794, 75, 0, 0
3640, 1820, 8794, 73, 0, 0
3642, 1821, 8784, 77, 0, 0
3644, 1822, 8779, 70, 0, 0
3646, 1823, 8778, 74, 0, 0
3648, 1824, 8769, 71, 0, 0
3650, 1825, 8765, 72, 0, 0
3652, 1826, 8762, 68, 0, 0
3654, 1827, 8762, 75, 0, 0
3656, 1828, 8750, 77, 0, 0
3658, 1829, 8746, 72, 0, 0
3660, 1830, 8746, 80, 0, 0
3662, 1831, 8737, 70, 0, 0
3664, 1832, 8731, 73, 0, 0
3666, 1833, 8730, 65, 0, 0
3668, 1834, 8721, 85, 0, 0
3670, 1835, 8717, 57, 0, 0
3672, 1836, 8714, 77, 0, 0
3674, 1837, 8714, 73, 0, 0
3676, 1838, 8703, 74, 0, 0
3678, 1839, 8698, 70, 0, 0
3680, 1840, 8698, 75, 0, 0
3682, 1841, 8689, 75, 0, 0
3684, 1842, 8684, 69, 0, 0
3686, 1843, 8682, 73, 0, 0
3688, 1844, 8682, 72, 0, 0
3690, 1845, 8670, 70, 0, 0
3692, 1846, 8666, 78, 0, 0
3694, 1847, 8666, 72, 0, 0
3696, 1848, 8657, 70, 0, 0
3698, 1849, 8651, 76, 0, 0
3700, 1850, 8650, 75, 0, 0
3702, 1851, 8641, 71, 0, 0
3704, 1852, 8638, 75, 0, 0
3706, 1853, 8634, 63, 0, 0
3708, 1854, 8634, 72, 0, 0
3710, 1855, 8624, 74, 0, 0
3712, 1856, 8619, 70, 0, 0
3714, 1857, 8618, 75, 0, 0
3716, 1858, 8609, 75, 0, 0
3718, 1859, 8605, 73, 0, 0
3720, 1860, 8602, 74, 0, 0
3722, 1861, 8603, 72, 0, 0
3724, 1862, 8591, 79, 0, 0
3726, 1863, 8586, 73, 0, 0
3728, 1864, 8586, 78, 0, 0
3730, 1865, 8577, 72, 0, 0
3732, 1866, 8573, 74, 0, 0
3734, 1867, 8570, 76, 0, 0
3736, 1868, 8570, 72, 0, 0
3738, 1869, 8559, 67, 0, 0
3740, 1870, 8554, 88, 0, 0
3742, 1871, 8554, 83, 0, 0
3744, 1872, 8545, 57, 0, 0
3746, 1873, 8541, 79, 0, 0
3748, 1874, 8538, 74, 0, 0
3750, 1875, 8538, 73, 0, 0
3752, 1876, 8527, 69, 0, 0
3754, 1877, 8522, 76, 0, 0
3756, 1878, 8523, 70, 0, 0
3758, 1879, 8513, 79, 0, 0
3760, 1880, 8509, 68, 0, 0
3762, 1881, 8507, 74, 0, 0
3764, 1882, 8507, 69, 0, 0
3766, 1883, 8496, 66, 0, 0
3768, 1884, 8490, 80, 0, 0
3770, 1885, 8490, 76, 0, 0
3772, 1886, 8481, 79, 0, 0
3774, 1887, 8477, 74, 0, 0
3776, 1888, 8474, 69, 0, 0
3778, 1889, 8475, 66, 0, 0
3780, 1890, 8465, 80, 0, 0
3782, 1891, 8459, 76, 0, 0
3784, 1892, 8459, 73, 0, 0
3786, 1893, 8449, 72, 0, 0
3788, 1894, 8446, 69, 0, 0
3790, 1895, 8443, 74, 0, 0
3792, 1896, 8969, 68, 0, 0
3794, 1897, 8433, 77, 0, 0
3796, 1898, 8428, 75, 0, 0
3798, 1899, 8952, 81, 0, 0
3800, 1900, 8953, 81, 0, 0
3802, 1901, 8416, 71, 0, 0
3804, 1902, 8410, 71, 0, 0
3806, 1903, 8410, 80, 0, 0
3808, 1904, 8401, 68, 0, 0
3810, 1905, 8921, 71, 0, 0
3812, 1906, 8919, 73, 0, 0
3814, 1907, 8919, 74, 0, 0
3816, 1908, 8908, 77, 0, 0
3818, 1909, 8903, 78, 0, 0
3820, 1910, 8902, 80, 0, 0
3822, 1911, 8902, 67, 0, 0
3824, 1912, 8889, 70, 0, 0
3826, 1913, 8884, 78, 0, 0
3828, 1914, 8885, 57, 0, 0
3830, 1915, 8875, 90, 0, 0
3832, 1916, 8870, 75, 0, 0
3834, 1917, 8867, 75, 0, 0
3836, 1918, 8868, 64, 0, 0
3838, 1919, 8857, 75, 0, 0
3840, 1920, 8852, 71, 0, 0
3842, 1921, 8851, 69, 0, 0
3844, 1922, 8851, 72, 0, 0
3846, 1923, 8838, 70, 0, 0
3848, 1924, 8834, 73, 0, 0
3850, 1925, 8834, 74, 0, 0
3852, 1926, 8824, 81, 0, 0
3854, 1927, 8820, 69, 0, 0
3856, 1928, 8817, 73, 0, 0
3858, 1929, 8817, 68, 0, 0
3860, 1930, 8807, 70, 0, 0
3862, 1931, 8802, 67, 0, 0
3864, 1932, 8800, 59, 0, 0
3866, 1933, 8800, 50, 0, 0
3868, 1934, 8788, 81, 0, 0
3870, 1935, 8783, 108, 0, 0
3872, 1936, 8783, 80, 0, 0
3874, 1937, 8773, 83, 0, 0
3876, 1938, 8770, 77, 0, 0
3878, 1939, 8766, 73, 0, 0
3880, 1940, 8766, 70, 0, 0
3882, 1941, 8756, 78, 0, 0
3884, 1942, 8752, 71, 0, 0
3886, 1943, 8749, 79, 0, 0
3888, 1944, 8749, 80, 0, 0
3890, 1945, 8739, 81, 0, 0
3892, 1946, 8734, 73, 0, 0
3894, 1947, 8732, 76, 0, 0
3896, 1948, 8732, 74, 0, 0
3898, 1949, 8721, 73, 0, 0
3900, 1950, 8716, 73, 0, 0
3902, 1951, 8715, 65, 0, 0
3904, 1952, 8715, 69, 0, 0
3906, 1953, 8703, 74, 0, 0
3908, 1954, 8698, 76, 0, 0
3910, 1955, 8698, 71, 0, 0
3912, 1956, 8688, 72, 0, 0
3914, 1957, 8685, 78, 0, 0
3916, 1958, 8681, 78, 0, 0
3918, 1959, 8681, 72, 0, 0
3920, 1960, 8671, 75, 0, 0
3922, 1961, 8667, 79, 0, 0
3924, 1962, 8664, 73, 0, 0
3926, 1963, 8664, 79, 0, 0
3928, 1964, 8654, 71, 0, 0
3930, 1965, 8650, 74, 0, 0
3932, 1966, 8647, 75, 0, 0
3934, 1967, 8647, 73, 0, 0
3936, 1968, 8637, 73, 0, 0
3938, 1969, 8632, 62, 0, 0
3940, 1970, 8630, 109, 0, 0
3942, 1971, 8630, 61, 0, 0
3944, 1972, 8620, 79, 0, 0
3946, 1973, 8615, 73, 0, 0
3948, 1974, 8613, 78, 0, 0
3950, 1975, 8613, 71, 0, 0
3952, 1976, 8602, 75, 0, 0
3954, 1977, 8597, 74, 0, 0
3956, 1978, 8596, 76, 0, 0
3958, 1979, 8596, 73, 0, 0
3960, 1980, 8585, 68, 0, 0
3962, 1981, 8580, 74, 0, 0
3964, 1982, 8579, 72, 0, 0
3966, 1983, 8579, 74, 0, 0
3968, 1984, 8567, 80, 0, 0
3970, 1985, 8563, 79, 0, 0
3972, 1986, 8562, 75, 0, 0
3974, 1987, 8562, 75, 0, 0
3976, 1988, 8550, 68, 0, 0
3978, 1989, 8545, 75, 0, 0
3980, 1990, 8545, 73, 0, 0
3982, 1991, 8545, 69, 0, 0
3984, 1992, 8533, 74, 0, 0
3986, 1993, 8528, 75, 0, 0
3988, 1994, 8528, 71, 0, 0
3990, 1995, 8528, 86, 0, 0
3992, 1996, 8516, 70, 0, 0
3994, 1997, 8511, 70, 0, 0
3996, 1998, 8511, 67, 0, 0
3998, 1999, 8511, 74, 0, 0
4000, 2000, 8998, 76, 0, 0
4002, 2001, 8993, 65, 0, 0
4004, 2002, 8993, 76, 0, 0
4006, 2003, 8993, 72, 0, 0
4008, 2004, 8980, 76, 0, 0
4010, 2005, 8975, 71, 0, 0
4012, 2006, 8975, 73, 0, 0
4014, 2007, 8975, 76, 0, 0
4016, 2008, 8962, 71, 0, 0
4018, 2009, 8958, 72, 0, 0
4020, 2010, 8957, 68, 0, 0
4022, 2011, 8957, 75, 0, 0
4024, 2012, 8944, 81, 0, 0
4026, 2013, 8940, 73, 0, 0
4028, 2014, 8939, 82, 0, 0
4030, 2015, 8939, 74, 0, 0
4032, 2016, 8927, 71, 0, 0
4034, 2017, 8922, 74, 0, 0
4036, 2018, 8921, 70, 0, 0
4038, 2019, 8921, 71, 0, 0
4040, 2020, 8909, 70, 0, 0
4042, 2021, 8905, 66, 0, 0
4044, 2022, 8903, 74, 0, 0
4046, 2023, 8903, 71, 0, 0
4048, 2024, 8892, 68, 0, 0
4050, 2025, 8887, 72, 0, 0
4052, 2026, 8885, 78, 0, 0
4054, 2027, 8885, 69, 0, 0
4056, 2028, 8874, 75, 0, 0
4058, 2029, 8869, 69, 0, 0
4060, 2030, 8867, 69, 0, 0
4062, 2031, 8867, 72, 0, 0
4064, 2032, 8857, 70, 0, 0
4066, 2033, 8852, 70, 0, 0
4068, 2034, 8849, 73, 0, 0
4070, 2035, 8849, 66, 0, 0
4072, 2036, 8839, 69, 0, 0
4074, 2037, 8835, 71, 0, 0
4076, 2038, 8831, 76, 0, 0
4078, 2039, 8831, 74, 0, 0
4080, 2040, 8821, 72, 0, 0
4082, 2041, 8818, 81, 0, 0
4084, 2042, 8813, 75, 0, 0
4086, 2043, 8813, 79, 0, 0
4088, 2044, 8803, 75, 0, 0
4090, 2045, 8800, 72, 0, 0
4092, 2046, 8796, 62, 0, 0
4094, 2047, 8795, 74, 0, 0
4096, 2048, 8795, 75, 0, 0
4098, 2049, 8784, 73, 0, 0
4100, 2050, 8779, 74, 0, 0
4102, 2051, 8777, 75, 0, 0
4104, 2052, 8777, 79, 0, 0
4106, 2053, 8766, 70, 0, 0
4108, 2054, 8762, 67, 0, 0
4110, 2055, 8760, 67, 0, 0
4112, 2056, 8759, 73, 0, 0
4114, 2057, 8749, 74, 0, 0
4116, 2058, 8745, 76, 0, 0
4118, 2059, 8742, 68, 0, 0
4120, 2060, 8741, 77, 0, 0
4122, 2061, 8731, 75, 0, 0
4124, 2062, 8728, 73, 0, 0
4126, 2063, 8724, 72, 0, 0
4128, 2064, 8724, 72, 0, 0
4130, 2065, 8724, 71, 0, 0
4132, 2066, 8711, 70, 0, 0
4134, 2067, 8707, 69, 0, 0
4136, 2068, 8705, 69, 0, 0
4138, 2069, 8705, 81, 0, 0
4140, 2070, 8695, 78, 0, 0
4142, 2071, 8690, 99, 0, 0
4144, 2072, 8687, 80, 0, 0
4146, 2073, 8688, 68, 0, 0
4148, 2074, 8677, 73, 0, 0
4150, 2075, 8673, 72, 0, 0
4152, 2076, 8670, 70, 0, 0
4154, 2077, 8669, 69, 0, 0
4156, 2078, 8669, 71, 0, 0
4158, 2079, 8657, 73, 0, 0
4160, 2080, 8652, 73, 0, 0
