nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

Interrupt method selected. 
Period, Pulse_Width, BG_Tasks Run, Latency, Missed, Multiple 

Please, press PB0 to continue.
4270, 2135, 12616, 232, 0, 0
4272, 2136, 12610, 232, 0, 0
4274, 2137, 12613, 232, 0, 0
4276, 2138, 12618, 233, 0, 0
4278, 2139, 12618, 232, 0, 0
4280, 2140, 12626, 232, 0, 0
4282, 2141, 12614, 232, 0, 0
4284, 2142, 12613, 232, 0, 0
4286, 2143, 12614, 232, 0, 0
4288, 2144, 12619, 232, 0, 0
4290, 2145, 12614, 232, 0, 0
4292, 2146, 12614, 232, 0, 0
4294, 2147, 12612, 232, 0, 0
4296, 2148, 12621, 232, 0, 0
4298, 2149, 12626, 232, 0, 0
4300, 2150, 12615, 232, 0, 0
4302, 2151, 12617, 232, 0, 0
4304, 2152, 12618, 232, 0, 0
4306, 2153, 12624, 232, 0, 0
4308, 2154, 12630, 232, 0, 0
4310, 2155, 12619, 232, 0, 0
4312, 2156, 12618, 232, 0, 0
4314, 2157, 12623, 232, 0, 0
4316, 2158, 12626, 232, 0, 0
4318, 2159, 12620, 232, 0, 0
4320, 2160, 12621, 232, 0, 0
4322, 2161, 12622, 232, 0, 0
4324, 2162, 12626, 232, 0, 0
4326, 2163, 12633, 232, 0, 0
4328, 2164, 12621, 232, 0, 0
4330, 2165, 12622, 232, 0, 0
4332, 2166, 12624, 232, 0, 0
4334, 2167, 12629, 232, 0, 0
4336, 2168, 12640, 232, 0, 0
4338, 2169, 12625, 232, 0, 0
4340, 2170, 12625, 232, 0, 0
4342, 2171, 12627, 232, 0, 0
4344, 2172, 12634, 232, 0, 0
4346, 2173, 12627, 232, 0, 0
4348, 2174, 12627, 232, 0, 0
4350, 2175, 12627, 232, 0, 0
4352, 2176, 12632, 232, 0, 0
4354, 2177, 12638, 232, 0, 0
4356, 2178, 12629, 232, 0, 0
4358, 2179, 12629, 232, 0, 0
4360, 2180, 12630, 232, 0, 0
4362, 2181, 12636, 232, 0, 0
4364, 2182, 12642, 232, 0, 0
4366, 2183, 12633, 232, 0, 0
4368, 2184, 12632, 232, 0, 0
4370, 2185, 12634, 232, 0, 0
4372, 2186, 12639, 232, 0, 0
4374, 2187, 12646, 232, 0, 0
4376, 2188, 12635, 232, 0, 0
4378, 2189, 12634, 232, 0, 0
4380, 2190, 12637, 232, 0, 0
4382, 2191, 12643, 232, 0, 0
4384, 2192, 12634, 232, 0, 0
4386, 2193, 12636, 232, 0, 0
4388, 2194, 12638, 232, 0, 0
4390, 2195, 12639, 232, 0, 0
4392, 2196, 12644, 232, 0, 0
4394, 2197, 12638, 232, 0, 0
4396, 2198, 12638, 232, 0, 0
4398, 2199, 12638, 232, 0, 0
4400, 2200, 12644, 232, 0, 0
4402, 2201, 12649, 232, 0, 0
4404, 2202, 12640, 232, 0, 0
4406, 2203, 12640, 232, 0, 0
4408, 2204, 12639, 232, 0, 0
4410, 2205, 12645, 232, 0, 0
4412, 2206, 12650, 232, 0, 0
4414, 2207, 12642, 232, 0, 0
4416, 2208, 12641, 232, 0, 0
4418, 2209, 12641, 232, 0, 0
4420, 2210, 12650, 232, 0, 0
4422, 2211, 12659, 232, 0, 0
4424, 2212, 12648, 232, 0, 0
4426, 2213, 12647, 232, 0, 0
4428, 2214, 12647, 232, 0, 0
4430, 2215, 12652, 232, 0, 0
4432, 2216, 12657, 232, 0, 0
4434, 2217, 12645, 232, 0, 0
4436, 2218, 12644, 232, 0, 0
4438, 2219, 12646, 232, 0, 0
4440, 2220, 12652, 232, 0, 0
4442, 2221, 12661, 232, 0, 0
4444, 2222, 12648, 232, 0, 0
4446, 2223, 12649, 232, 0, 0
4448, 2224, 12650, 232, 0, 0
4450, 2225, 12656, 232, 0, 0
4452, 2226, 12663, 232, 0, 0
4454, 2227, 12653, 232, 0, 0
4456, 2228, 12651, 232, 0, 0
4458, 2229, 12653, 232, 0, 0
4460, 2230, 12658, 232, 0, 0
4462, 2231, 12665, 232, 0, 0
4464, 2232, 12651, 232, 0, 0
4466, 2233, 12653, 232, 0, 0
4468, 2234, 12655, 232, 0, 0
4470, 2235, 12661, 232, 0, 0
4472, 2236, 12668, 232, 0, 0
4474, 2237, 12656, 232, 0, 0
4476, 2238, 12654, 232, 0, 0
4478, 2239, 12657, 232, 0, 0
4480, 2240, 12662, 232, 0, 0
4482, 2241, 12669, 232, 0, 0
4484, 2242, 12657, 232, 0, 0
4486, 2243, 12659, 232, 0, 0
4488, 2244, 12660, 232, 0, 0
4490, 2245, 12666, 232, 0, 0
4492, 2246, 12670, 232, 0, 0
4494, 2247, 12659, 232, 0, 0
4496, 2248, 12659, 232, 0, 0
4498, 2249, 12663, 232, 0, 0
4500, 2250, 12664, 232, 0, 0
4502, 2251, 12672, 232, 0, 0
4504, 2252, 12661, 232, 0, 0
4506, 2253, 12660, 232, 0, 0
4508, 2254, 12663, 232, 0, 0
4510, 2255, 12669, 232, 0, 0
4512, 2256, 12675, 232, 0, 0
4514, 2257, 12663, 232, 0, 0
4516, 2258, 12664, 232, 0, 0
4518, 2259, 12664, 232, 0, 0
4520, 2260, 12670, 232, 0, 0
4522, 2261, 12677, 232, 0, 0
4524, 2262, 12664, 232, 0, 0
4526, 2263, 12666, 232, 0, 0
4528, 2264, 12668, 232, 0, 0
4530, 2265, 12671, 232, 0, 0
4532, 2266, 12678, 232, 0, 0
4534, 2267, 12672, 232, 0, 0
4536, 2268, 12667, 232, 0, 0
4538, 2269, 12666, 232, 0, 0
4540, 2270, 12672, 232, 0, 0
4542, 2271, 12679, 232, 0, 0
4544, 2272, 12670, 232, 0, 0
4546, 2273, 12669, 232, 0, 0
4548, 2274, 12669, 232, 0, 0
4550, 2275, 12673, 232, 0, 0
4552, 2276, 12680, 232, 0, 0
4554, 2277, 12672, 232, 0, 0
4556, 2278, 12671, 232, 0, 0
4558, 2279, 12671, 232, 0, 0
4560, 2280, 12674, 232, 0, 0
4562, 2281, 12679, 232, 0, 0
4564, 2282, 12685, 232, 0, 0
4566, 2283, 12674, 232, 0, 0
4568, 2284, 12677, 232, 0, 0
4570, 2285, 12682, 232, 0, 0
4572, 2286, 12683, 232, 0, 0
4574, 2287, 12690, 232, 0, 0
4576, 2288, 12677, 232, 0, 0
4578, 2289, 12676, 232, 0, 0
4580, 2290, 12676, 232, 0, 0
4582, 2291, 12681, 232, 0, 0
4584, 2292, 12687, 232, 0, 0
4586, 2293, 12677, 232, 0, 0
4588, 2294, 12676, 232, 0, 0
4590, 2295, 12680, 232, 0, 0
4592, 2296, 12683, 232, 0, 0
4594, 2297, 12687, 232, 0, 0
4596, 2298, 12680, 232, 0, 0
4598, 2299, 12680, 232, 0, 0
4600, 2300, 12680, 232, 0, 0
4602, 2301, 12683, 232, 0, 0
4604, 2302, 12689, 232, 0, 0
4606, 2303, 12694, 232, 0, 0
4608, 2304, 12683, 232, 0, 0
4610, 2305, 12680, 232, 0, 0
4612, 2306, 12682, 232, 0, 0
4614, 2307, 12689, 232, 0, 0
4616, 2308, 12697, 232, 0, 0
4618, 2309, 12685, 232, 0, 0
4620, 2310, 12685, 232, 0, 0
4622, 2311, 12683, 232, 0, 0
4624, 2312, 12689, 232, 0, 0
4626, 2313, 12695, 232, 0, 0
4628, 2314, 12685, 232, 0, 0
4630, 2315, 12686, 232, 0, 0
4632, 2316, 12687, 232, 0, 0
4634, 2317, 12690, 232, 0, 0
4636, 2318, 12694, 232, 0, 0
4638, 2319, 12701, 232, 0, 0
4640, 2320, 12688, 232, 0, 0
4642, 2321, 12689, 232, 0, 0
4644, 2322, 12689, 232, 0, 0
4646, 2323, 12695, 232, 0, 0
4648, 2324, 12701, 232, 0, 0
4650, 2325, 12690, 232, 0, 0
4652, 2326, 12690, 232, 0, 0
4654, 2327, 12691, 232, 0, 0
4656, 2328, 12695, 232, 0, 0
4658, 2329, 12701, 232, 0, 0
4660, 2330, 12708, 232, 0, 0
4662, 2331, 12694, 232, 0, 0
4664, 2332, 12694, 232, 0, 0
4666, 2333, 12694, 232, 0, 0
4668, 2334, 12701, 232, 0, 0
4670, 2335, 12708, 232, 0, 0
4672, 2336, 12695, 232, 0, 0
4674, 2337, 12695, 232, 0, 0
4676, 2338, 12695, 232, 0, 0
4678, 2339, 12698, 232, 0, 0
4680, 2340, 12706, 232, 0, 0
4682, 2341, 12699, 232, 0, 0
4684, 2342, 12696, 232, 0, 0
4686, 2343, 12697, 232, 0, 0
4688, 2344, 12700, 232, 0, 0
4690, 2345, 12705, 232, 0, 0
4692, 2346, 12710, 232, 0, 0
4694, 2347, 12700, 232, 0, 0
4696, 2348, 12700, 232, 0, 0
4698, 2349, 12700, 232, 0, 0
4700, 2350, 12704, 232, 0, 0
4702, 2351, 12709, 232, 0, 0
4704, 2352, 12701, 232, 0, 0
4706, 2353, 12700, 232, 0, 0
4708, 2354, 12701, 232, 0, 0
4710, 2355, 12702, 232, 0, 0
4712, 2356, 12708, 232, 0, 0
4714, 2357, 12717, 232, 0, 0
4716, 2358, 12708, 232, 0, 0
4718, 2359, 12708, 232, 0, 0
4720, 2360, 12707, 232, 0, 0
4722, 2361, 12710, 232, 0, 0
4724, 2362, 12714, 232, 0, 0
4726, 2363, 12719, 232, 0, 0
4728, 2364, 12704, 232, 0, 0
4730, 2365, 12704, 232, 0, 0
4732, 2366, 12705, 232, 0, 0
4734, 2367, 12711, 232, 0, 0
4736, 2368, 12718, 232, 0, 0
4738, 2369, 12707, 232, 0, 0
4740, 2370, 12709, 232, 0, 0
4742, 2371, 12708, 232, 0, 0
4744, 2372, 12710, 232, 0, 0
4746, 2373, 12717, 232, 0, 0
4748, 2374, 12724, 232, 0, 0
4750, 2375, 12710, 232, 0, 0
4752, 2376, 12710, 232, 0, 0
4754, 2377, 12710, 232, 0, 0
4756, 2378, 12715, 232, 0, 0
4758, 2379, 12719, 232, 0, 0
4760, 2380, 12713, 232, 0, 0
4762, 2381, 12712, 232, 0, 0
4764, 2382, 12712, 232, 0, 0
4766, 2383, 12714, 232, 0, 0
4768, 2384, 12720, 232, 0, 0
4770, 2385, 12723, 232, 0, 0
4772, 2386, 12714, 232, 0, 0
4774, 2387, 12715, 232, 0, 0
4776, 2388, 12714, 232, 0, 0
4778, 2389, 12718, 232, 0, 0
4780, 2390, 12722, 232, 0, 0
4782, 2391, 12730, 232, 0, 0
4784, 2392, 12717, 232, 0, 0
4786, 2393, 12716, 232, 0, 0
4788, 2394, 12716, 232, 0, 0
4790, 2395, 12720, 232, 0, 0
4792, 2396, 12729, 232, 0, 0
4794, 2397, 12733, 232, 0, 0
4796, 2398, 12717, 232, 0, 0
4798, 2399, 12718, 232, 0, 0
4800, 2400, 12718, 232, 0, 0
4802, 2401, 12725, 232, 0, 0
4804, 2402, 12730, 232, 0, 0
4806, 2403, 12721, 232, 0, 0
4808, 2404, 12720, 232, 0, 0
4810, 2405, 12721, 232, 0, 0
4812, 2406, 12722, 232, 0, 0
4814, 2407, 12728, 232, 0, 0
4816, 2408, 12737, 232, 0, 0
4818, 2409, 12721, 232, 0, 0
4820, 2410, 12723, 232, 0, 0
4822, 2411, 12725, 232, 0, 0
4824, 2412, 12725, 232, 0, 0
4826, 2413, 12731, 232, 0, 0
4828, 2414, 12741, 232, 0, 0
4830, 2415, 12724, 232, 0, 0
4832, 2416, 12723, 232, 0, 0
4834, 2417, 12724, 232, 0, 0
4836, 2418, 12728, 232, 0, 0
4838, 2419, 12733, 232, 0, 0
4840, 2420, 12739, 232, 0, 0
4842, 2421, 12727, 232, 0, 0
4844, 2422, 12726, 232, 0, 0
4846, 2423, 12727, 232, 0, 0
4848, 2424, 12731, 232, 0, 0
4850, 2425, 12736, 232, 0, 0
4852, 2426, 12742, 232, 0, 0
4854, 2427, 12728, 232, 0, 0
4856, 2428, 12728, 232, 0, 0
4858, 2429, 12727, 232, 0, 0
4860, 2430, 12734, 232, 0, 0
4862, 2431, 12742, 232, 0, 0
4864, 2432, 12752, 232, 0, 0
4866, 2433, 12733, 232, 0, 0
4868, 2434, 12734, 232, 0, 0
4870, 2435, 12732, 232, 0, 0
4872, 2436, 12737, 232, 0, 0
4874, 2437, 12741, 232, 0, 0
4876, 2438, 12746, 232, 0, 0
4878, 2439, 12732, 232, 0, 0
4880, 2440, 12733, 232, 0, 0
4882, 2441, 12731, 232, 0, 0
4884, 2442, 12740, 232, 0, 0
4886, 2443, 12744, 232, 0, 0
4888, 2444, 12734, 232, 0, 0
4890, 2445, 12735, 232, 0, 0
4892, 2446, 12736, 232, 0, 0
4894, 2447, 12735, 232, 0, 0
4896, 2448, 12741, 232, 0, 0
4898, 2449, 12747, 232, 0, 0
4900, 2450, 12737, 232, 0, 0
4902, 2451, 12738, 232, 0, 0
4904, 2452, 12735, 232, 0, 0
4906, 2453, 12736, 232, 0, 0
4908, 2454, 12743, 232, 0, 0
4910, 2455, 12750, 232, 0, 0
4912, 2456, 12753, 232, 0, 0
4914, 2457, 12740, 232, 0, 0
4916, 2458, 12738, 232, 0, 0
4918, 2459, 12740, 232, 0, 0
4920, 2460, 12745, 232, 0, 0
4922, 2461, 12749, 232, 0, 0
4924, 2462, 12758, 232, 0, 0
4926, 2463, 12740, 232, 0, 0
4928, 2464, 12742, 232, 0, 0
4930, 2465, 12740, 232, 0, 0
4932, 2466, 12747, 232, 0, 0
4934, 2467, 12752, 232, 0, 0
4936, 2468, 12758, 232, 0, 0
4938, 2469, 12744, 232, 0, 0
4940, 2470, 12744, 232, 0, 0
4942, 2471, 12744, 232, 0, 0
4944, 2472, 12748, 232, 0, 0
4946, 2473, 12754, 232, 0, 0
4948, 2474, 12759, 232, 0, 0
4950, 2475, 12746, 232, 0, 0
4952, 2476, 12746, 232, 0, 0
4954, 2477, 12748, 232, 0, 0
4956, 2478, 12750, 232, 0, 0
4958, 2479, 12756, 232, 0, 0
4960, 2480, 12761, 232, 0, 0
4962, 2481, 12748, 232, 0, 0
4964, 2482, 12749, 232, 0, 0
4966, 2483, 12748, 232, 0, 0
4968, 2484, 12751, 232, 0, 0
4970, 2485, 12757, 232, 0, 0
4972, 2486, 12760, 232, 0, 0
4974, 2487, 12751, 232, 0, 0
4976, 2488, 12752, 232, 0, 0
4978, 2489, 12749, 232, 0, 0
4980, 2490, 12751, 232, 0, 0
4982, 2491, 12758, 232, 0, 0
4984, 2492, 12763, 232, 0, 0
4986, 2493, 12754, 232, 0, 0
4988, 2494, 12753, 232, 0, 0
4990, 2495, 12753, 232, 0, 0
4992, 2496, 12753, 232, 0, 0
4994, 2497, 12758, 232, 0, 0
4996, 2498, 12764, 232, 0, 0
4998, 2499, 12769, 232, 0, 0
5000, 2500, 12753, 232, 0, 0


nios2-terminal: exiting due to ^C on host
